JobNum,RunNum,ComputeNodeType,NumComputeNodes,ComputeNodeCost,BigMemNodeType,NumBigMemNodes,BigMemNodeCost,GPUNodeType,NumGPUNodes,GPUNodeCost,TotalMem,TotalCPUs,TotalGPUs,AvgQueueTime,AvgTurnaroundTime,AvgCPUsInUse,AvgCPUsInUsePercent,AvgGPUsInUse,AvgGPUsInUsePercent,AvgMemInUse,AvgMemInUsePercent,ElapsedSimulationSeconds,JobsTimedOut,JobsFailed,JobsCompleted,JobsTotal
8744683,2395,ComputeNode1,72,6960,BigMemNode2,11,12450,GPUNode14,4,89670,31744000000,2688,32,1262.97,4238.66,706.1913510938723,26.271999668670844,24.029369534891632,75.09177979653636,2653.0479750264117,8.357636010037838,146954,8908,90,15754,24752
8744683,5011,ComputeNode2,17,8178,BigMemNode2,7,12450,GPUNode10,14,54695,23040000000,1752,56,7298.73,10198.34,20.027724274194256,1.1431349471572063,5.015843068712241,8.95686262270043,107.9519808818237,0.46854158368847093,4789917,8957,20,15775,24752
8744683,1048,ComputeNode1,118,6960,BigMemNode1,6,11112,GPUNode10,2,54695,37376000000,3104,8,19475.5,22074.23,175.48779830705857,5.653601749583072,7.669511410842473,95.86889263553091,847.0913497959934,2.2664045103702737,460263,8910,95,15747,24752
8744683,4640,ComputeNode2,37,8178,BigMemNode2,16,12450,GPUNode5,14,35350,38912000000,2808,28,19527.61,22092.31,13.324171370107365,0.47450752742547603,3.0582699483745994,10.922392672766426,65.95162347689299,0.16948916395171926,7840713,8976,20,15756,24752
8744683,4562,ComputeNode2,19,8178,BigMemNode2,56,12450,GPUNode1,5,29150,68352000000,4360,5,23287.11,23974.41,135.20614554205352,3.1010583839920534,4.801018860391606,96.02037720783213,549.1583593879928,0.8034269068761599,636200,7909,100,13954,21963
8744683,5047,ComputeNode2,26,8178,BigMemNode2,56,12450,GPUNode14,1,89670,71168000000,4272,8,24456.09,25135.05,349.6646961686602,8.185035022674631,7.629724332011983,95.37155415014979,842.7365555140136,1.184150960423243,462657,8913,97,15742,24752
8769386,94,ComputeNode3,25,8298,BigMemNode1,33,11112,GPUNode5,12,35350,43264000000,3160,24,21525.32,21624.3,14.669845041020018,0.4642356025639246,2.1322359381060623,8.884316408775259,45.89114277536022,0.10607235293860998,11243168,8921,18,15757,24696
8769386,945,ComputeNode3,59,8298,BigMemNode1,24,11112,GPUNode12,6,39360,41216000000,4496,48,365.69,3349.77,417.10574696177446,9.27726305519961,8.49378246326889,17.695380131810186,851.2106662054375,2.0652432701024783,460712,8909,87,15756,24752
8769386,2982,ComputeNode4,12,9516,BigMemNode1,39,11112,GPUNode8,19,23480,50944000000,2160,76,6486.35,9316.31,20.69614329572629,0.9581547822095505,6.205146284196235,8.164666163416099,133.54994610784473,0.2621504909466173,3871880,8950,4,15798,24752
8769386,1687,ComputeNode3,9,8298,BigMemNode1,38,11112,GPUNode15,5,100000,46336000000,1808,40,475.72,3458.21,706.6922431288914,39.0869603500493,24.29382546180042,60.73456365450105,2682.1680761687303,5.788518810792322,145354,8901,101,15750,24752
8769386,1374,ComputeNode3,19,8298,BigMemNode1,7,11112,GPUNode6,19,39820,21760000000,2600,38,13462.17,16089.01,26.00214822649979,1.0000826240961458,3.8664353919630563,10.174829978850148,83.3720243526151,0.38314349426753264,6201859,8948,27,15777,24752
8744683,4847,ComputeNode1,32,6960,BigMemNode2,34,12450,GPUNode9,7,50225,44800000000,3392,28,21298.84,23139.18,12.005317035676175,0.3539303371366797,1.1785178123155169,4.208992186841131,26.685574918495767,0.05956601544307091,17073046,8129,28,14310,22467
8769386,2988,ComputeNode4,9,9516,BigMemNode1,44,11112,GPUNode8,18,23480,54272000000,2064,72,6384.59,9256.51,20.222571886055608,0.9797757696732369,5.839332952235402,8.110184655882504,125.67972499846654,0.23157378574304713,4114427,8967,4,15781,24752
8769386,1684,ComputeNode3,18,8298,BigMemNode1,49,11112,GPUNode15,3,100000,57856000000,2520,24,3280.61,6144.61,448.6566465292032,17.80383517973029,20.584979707034893,85.77074877931206,2273.5250193016736,3.9296270383394525,171487,8905,95,15752,24752
8744683,4508,ComputeNode1,29,6960,BigMemNode2,27,12450,GPUNode11,7,65025,42240000000,2872,28,24605.21,25558.58,11.92364421473672,0.4151686704295515,1.2125958492822175,4.330699461722205,28.115059306107483,0.06656027297847415,17711008,8938,28,15784,24750
8769386,2603,ComputeNode3,49,8298,BigMemNode2,7,12450,GPUNode7,10,50150,29952000000,4224,20,22484.45,25075.79,16.419757400847175,0.38872531725490467,2.157093577858663,10.785467889293313,46.1568584527299,0.1541027592572446,11099708,8805,19,15492,24316
8769386,3831,ComputeNode4,17,9516,BigMemNode2,28,12450,GPUNode4,33,14730,45824000000,3672,66,7216.47,10119.24,29.86327222174369,0.8132699406792944,5.769449514486955,8.741590173465083,124.41352609641754,0.2715029811810788,4156221,8955,15,15782,24752
8769386,2297,ComputeNode3,27,8298,BigMemNode2,14,12450,GPUNode13,7,85200,23040000000,3072,56,31.85,3015.62,424.1192654874101,13.805965673418296,8.646499243169188,15.440177219944978,866.5093368957909,3.760891219165759,452544,8889,99,15764,24752
8769386,2524,ComputeNode3,25,8298,BigMemNode2,13,12450,GPUNode14,7,89670,23296000000,2880,56,22.12,3009.33,425.36178096916103,14.769506283651424,8.671983422536927,15.485684683101656,869.0526975300147,3.730480329369912,451214,8888,99,15765,24752
8769386,3193,ComputeNode4,22,9516,BigMemNode1,26,11112,GPUNode5,14,35350,41472000000,2928,28,12309.48,15058.9,14.778581337604269,0.5047329691804736,3.053813716841377,10.906477560147774,65.8517610944558,0.15878607516988763,7852142,8955,29,15768,24752
8769386,3821,ComputeNode4,20,9516,BigMemNode2,34,12450,GPUNode4,26,14730,51712000000,4080,52,10470.73,13247.75,22.869672246388774,0.5605311825095288,5.06203396471294,9.734680701371039,109.15785921042644,0.21108806313897438,4737033,8942,15,15795,24752
8769386,2519,ComputeNode3,36,8298,BigMemNode2,27,12450,GPUNode14,4,89670,38912000000,4288,32,1218.94,4198.1,1291.519634585167,30.119394463273487,24.020386229601865,75.06370696750582,2652.031431797664,6.815459066091859,147010,8901,92,15759,24752
8769386,2188,ComputeNode3,42,8298,BigMemNode2,46,12450,GPUNode5,2,35350,58368000000,5760,4,24161.98,25856.13,146.5113435779421,2.543599714894828,3.8994474000266393,97.48618500066598,436.40206347009456,0.7476734914166916,893412,8912,102,15738,24752
8769386,3554,ComputeNode4,31,9516,BigMemNode1,55,11112,GPUNode3,2,43950,74240000000,3432,2,25357.9,27534.44,41.69488105174384,1.2148858115309977,1.9929045573784958,99.64522786892479,222.0651722445494,0.2991179583035417,1609060,8097,102,14312,22511
8769386,2407,ComputeNode3,53,8298,BigMemNode2,35,12450,GPUNode6,3,39820,50944000000,5824,6,21263.97,23736.54,239.65313854376734,4.114923395325675,5.918815972110139,98.64693286850232,662.4009532093944,1.3002531273739684,588600,8899,102,15751,24752
8769386,1590,ComputeNode3,24,8298,BigMemNode1,31,11112,GPUNode7,9,50150,47104000000,2856,18,27486.87,28831.23,15.024538203046857,0.526069264812565,2.1429050375732874,11.905027986518263,45.70523567022276,0.0970304765417433,10952594,8591,20,15138,23749
8800348,2399,ComputeNode4,18,9516,BigMemNode2,34,12450,GPUNode4,27,14730,50944000000,3976,54,13612.7,16278.08,24.77714904571742,0.6231677325381645,5.039665394233847,9.332713693025642,108.67655021366926,0.21332551470962086,4758076,8952,15,15785,24752
8800348,2085,ComputeNode4,10,9516,BigMemNode1,66,11112,GPUNode13,2,85200,73216000000,2352,16,12516.48,15265.46,342.85128666946287,14.577010487647229,14.51599187453225,90.72494921582657,1603.3237433055506,2.189854325974583,243185,8922,95,15735,24752
8800348,2657,ComputeNode4,40,9516,BigMemNode2,21,12450,GPUNode5,10,35350,44544000000,4544,20,20920.52,23516.28,14.529161951342441,0.31974388097144457,2.1565899254862604,10.782949627431302,46.50488692008709,0.10440213478827022,11118888,8939,18,15795,24752
8800348,347,ComputeNode1,79,6960,BigMemNode1,5,11112,GPUNode11,6,65025,31488000000,2400,24,4122.26,6998.21,141.5876220598751,5.899484252494795,7.4022934582338635,30.842889409307766,741.8644448105986,2.3560227540986998,528633,8919,87,15746,24752
8800348,2628,ComputeNode4,86,9516,BigMemNode2,6,12450,GPUNode5,3,35350,50944000000,6080,6,27591.65,27861.84,308.0804521406054,5.067112699681011,5.855413774853662,97.59022958089436,657.4428556005031,1.290520680748475,564956,8465,96,14934,23495
8800348,1189,ComputeNode3,50,8298,BigMemNode1,31,11112,GPUNode4,16,14730,48640000000,4328,32,13402.35,16116.8,19.219821920192874,0.44408091312830117,3.076101158279464,9.612816119623325,66.33231582559974,0.13637400457565735,7795268,8948,15,15789,24752
8800348,2570,ComputeNode4,31,9516,BigMemNode2,12,12450,GPUNode1,19,29150,33024000000,3968,19,21444.08,23978.69,15.488635369691739,0.39033859298618295,2.111242282351307,11.11180148605951,45.66361777643119,0.1382740363869646,11318537,8943,36,15773,24752
8810318,555,ComputeNode3,17,8298,BigMemNode1,22,11112,GPUNode1,21,29150,32256000000,2960,21,26982.86,28295.17,18.279426674802338,0.617548198473052,2.119386985752129,10.092318979772042,45.2184015563158,0.14018601672964967,10849339,8429,33,14837,23299
8810318,457,ComputeNode2,90,8178,BigMemNode2,10,12450,GPUNode2,4,33620,58368000000,3056,4,28372.42,29231.17,82.65121364940997,2.704555420464986,3.807823705278505,95.19559263196263,444.67733538585696,0.7618512462065806,853252,8627,107,15195,23929
8810318,301,ComputeNode1,2,6960,BigMemNode2,71,12450,GPUNode2,3,33620,74752000000,4784,3,20329.72,22482.58,95.32510025875024,1.9925815271477891,2.9753184225337463,99.17728075112487,348.95843035710294,0.46682153033644974,1076713,8522,110,15005,23637
8810318,256,ComputeNode1,117,6960,BigMemNode2,10,12450,GPUNode1,2,29150,40704000000,3576,2,27687.85,27140.87,75.50292831935595,2.1113794272750543,1.992489013132401,99.62445065662004,229.32761238064646,0.5634031357622014,1543205,8082,107,14212,22401
8810318,560,ComputeNode3,43,8298,BigMemNode1,50,11112,GPUNode13,1,85200,62464000000,4016,8,18490.64,20283.05,417.0697203454608,10.38520219983717,7.753527530552895,96.9190941319112,856.3741822356182,1.3709883808843784,455275,8909,97,15746,24752
8810318,804,ComputeNode3,37,8298,BigMemNode2,47,12450,GPUNode9,2,50225,58112000000,5504,8,22569.99,23894.86,357.6976678043231,6.498867510979707,7.605827903609473,95.07284879511842,840.1448118212924,1.4457337758488649,464111,8906,95,15751,24752
8744683,1276,ComputeNode1,31,6960,BigMemNode1,66,11112,GPUNode7,1,50150,76544000000,2392,2,18872.57,20782.2,51.20446325981192,2.14065481855401,1.9909483700074189,99.54741850037094,224.00205140847737,0.2926448205064765,1616172,8224,96,14504,22824
8744683,2739,ComputeNode2,45,8178,BigMemNode1,29,11112,GPUNode4,21,14730,58112000000,2280,42,9902.4,12675.87,14.037240298051175,0.6156684341250516,3.9391159887183567,9.378847592186563,84.94171682846839,0.1461689785732179,6087410,8955,15,15782,24752
8744683,4386,ComputeNode2,6,8178,BigMemNode2,25,12450,GPUNode8,27,23480,35584000000,2392,108,1270.52,4253.88,32.36971303565795,1.3532488727281753,7.351831888143301,6.807251748280835,158.22589169520555,0.4446545967153933,3267966,8952,15,15785,24752
8744683,1606,ComputeNode1,4,6960,BigMemNode2,35,12450,GPUNode4,36,14730,46080000000,3200,72,5470.6,8401.34,20.188985561907934,0.6309057988096229,5.888061876625387,8.17786371753526,126.97335443123212,0.27554981430388914,4072490,8944,15,15793,24752
8744683,2570,ComputeNode1,75,6960,BigMemNode2,17,12450,GPUNode11,4,65025,40704000000,3144,16,7735.11,10560.84,334.518628078678,10.639905473240393,14.30923745228505,89.43273407678156,1579.9661934572957,3.8815993353412335,246777,8921,90,15741,24752
8744683,2414,ComputeNode1,16,6960,BigMemNode2,6,12450,GPUNode14,9,89670,14848000000,1344,72,10735.8,13537.29,22.273087698188426,1.6572237870675914,5.840164323956415,8.111339338828355,125.68126997259321,0.8464525186731763,4113824,8939,40,15773,24752
8744683,3379,ComputeNode2,85,8178,BigMemNode1,18,11112,GPUNode9,2,50225,62464000000,2600,8,20320.58,22888.02,143.23781735244472,5.5091468212478745,7.609713350737372,95.12141688421714,840.5388798614781,1.3456372948602044,463876,8913,95,15744,24752
8744683,7435,ComputeNode3,87,8298,BigMemNode2,11,12450,GPUNode2,4,33620,35584000000,6528,4,22534.4,23765.54,180.96968531839394,2.7722071893136326,3.780794393875111,94.51985984687778,442.55256711572116,1.24368414769481,829663,8325,104,14667,23096
8744683,6843,ComputeNode3,15,8298,BigMemNode2,56,12450,GPUNode4,12,14730,64256000000,4832,24,19105.74,21803.55,15.816909545080243,0.32733670416142885,2.147313770856619,8.947140711902579,46.250151706314526,0.07197795024015582,10746048,8576,16,15090,23682
8744683,3707,ComputeNode2,51,8178,BigMemNode1,18,11112,GPUNode10,7,54695,48128000000,2104,28,4719.27,7640.71,142.16216735781177,6.7567570036982785,7.67617138306178,27.414897796649214,769.3274834743196,1.59850291612849,509781,8906,87,15759,24752
8769386,157,ComputeNode3,67,8298,BigMemNode2,3,12450,GPUNode8,17,23480,24576000000,4888,68,28648.73,29613.32,62.334606174083746,1.2752579004517952,1.9777351616614562,2.9084340612668473,216.93738694579784,0.8827204872468988,1654042,8131,98,14289,22518
8744683,3328,ComputeNode2,30,8178,BigMemNode1,10,11112,GPUNode5,18,35350,30208000000,2112,36,18194.38,20863.16,17.546410802380056,0.8307959660217829,3.8194324717449604,10.609534643736001,82.35995997513481,0.2726428759770088,6278171,8940,26,15786,24752
8744683,129,ComputeNode1,41,6960,BigMemNode1,11,11112,GPUNode4,40,14730,32000000000,2208,80,4903.24,7809.32,28.026511250408223,1.2693166327177638,6.608473667747452,8.260592084684315,142.50001299229672,0.4453125406009273,3628534,8942,15,15795,24752
8744683,4666,ComputeNode2,15,8178,BigMemNode2,39,12450,GPUNode5,11,35350,50432000000,3560,22,26918.48,29069.23,12.67226986172386,0.35596263656527694,2.1295044777224343,9.679565807829247,44.613742038444784,0.08846316235414972,10806274,8327,16,14149,22492
8744683,4739,ComputeNode2,13,8178,BigMemNode2,15,12450,GPUNode9,14,50225,25600000000,2168,56,14581.53,17355.64,20.99668021555223,0.9684815597579441,5.036898141004569,8.994460966079586,108.410116848552,0.4234770189396562,4769887,8966,20,15766,24752
8744683,368,ComputeNode1,21,6960,BigMemNode1,24,11112,GPUNode8,25,23480,36352000000,1680,100,1536.46,4512.98,21.377826592085928,1.272489678100353,7.10974312021084,7.10974312021084,153.01780778626537,0.4209336701866895,3379245,8960,4,15788,24752
8769386,255,ComputeNode4,17,9516,BigMemNode1,50,11112,GPUNode12,7,39360,61696000000,2456,56,15413.72,18181.1,16.814092298313025,0.6846128785958072,3.8545209809002015,6.883073180178931,82.96317658874918,0.13447091641070602,6233049,8963,8,15781,24752
8744683,2624,ComputeNode1,39,6960,BigMemNode2,18,12450,GPUNode15,5,100000,33536000000,2408,40,708.51,3684.1,920.6954580258708,38.234861213698956,23.928296031278162,59.8207400781954,2641.820814540048,7.877566837249667,147578,8909,101,15742,24752
8769386,293,ComputeNode4,2,9516,BigMemNode1,15,11112,GPUNode14,9,89670,20992000000,1064,72,391.26,3388.55,18.06419865226017,1.6977630312274596,7.8784033709891625,10.942226904151614,169.55693967372417,0.807721701951811,3049549,8955,15,15782,24752
8744683,2951,ComputeNode2,47,8178,BigMemNode1,42,11112,GPUNode8,6,23480,68608000000,2280,24,3234.76,6159.6,136.16447991904943,5.97212631223901,7.3873526069177995,30.780635862157496,740.366148218076,1.079125099431664,529705,8909,87,15756,24752
8744683,1074,ComputeNode1,49,6960,BigMemNode1,10,11112,GPUNode10,10,54695,27904000000,2056,40,11404.69,14175.27,19.26139385172955,0.9368382223603868,3.7930431504273554,9.48260787606839,81.63255387014794,0.2925478564727206,6334073,8947,10,15795,24752
8744683,4446,ComputeNode2,30,8178,BigMemNode2,54,12450,GPUNode12,2,39360,71168000000,4224,16,8115.58,10927.38,408.6266844365467,9.673927188365216,14.520373661088898,90.75233538180562,1603.8295323518932,2.2535824139386986,243107,8918,95,15739,24752
8744683,4955,ComputeNode1,40,6960,BigMemNode1,13,11112,GPUNode3,13,43950,36864000000,2104,13,25263.43,26884.18,61.16890219123205,2.90726721441217,1.9581934694365244,15.063026687973263,219.15370587912375,0.5944924747155049,1523206,7419,83,12990,20492
8769386,1167,ComputeNode3,58,8298,BigMemNode1,15,11112,GPUNode9,7,50225,32000000000,4520,28,5557.82,8472.26,375.6828691847849,8.31156790231825,7.64980470964488,27.320731105874575,766.6690435816257,2.3958407611925803,511545,8918,87,15747,24752
8769386,2779,ComputeNode4,39,9516,BigMemNode1,36,11112,GPUNode4,15,14730,60672000000,3720,30,14141.37,16849.04,13.901966110124896,0.37370876640120687,3.054915682991592,10.18305227663864,65.87665248061457,0.10857834335544331,7849305,8937,18,15797,24752
8769386,768,ComputeNode3,7,8298,BigMemNode1,34,11112,GPUNode4,38,14730,46336000000,2176,76,4131.75,7055.25,21.03149833650251,0.9665210632583873,6.143416387794494,8.08344261551907,132.4707712129885,0.285891685110904,3903221,8938,15,15799,24752
8744683,3496,ComputeNode1,19,6960,BigMemNode1,44,11112,GPUNode8,16,23480,54016000000,1896,64,22196.26,23779.37,10.270564350405905,0.5416964319834339,1.1858188652977686,1.8528419770277633,28.07414243287991,0.051973753022955996,16362794,8302,27,14689,23018
8769386,3195,ComputeNode4,20,9516,BigMemNode1,41,11112,GPUNode5,10,35350,54784000000,2904,20,18211.0,20880.12,14.361875781927075,0.49455495116828774,2.2021270528699564,11.010635264349782,47.444356478023124,0.08660257826741954,10888962,8939,18,15732,24689
8769386,2654,ComputeNode3,24,8298,BigMemNode2,17,12450,GPUNode11,9,65025,32768000000,3200,36,15190.69,17912.66,19.559675209854287,0.6112398503079465,3.7739036911012733,10.483065808614649,81.22878964769158,0.2478905934072619,6366202,8978,19,15755,24752
8744683,5078,ComputeNode1,42,6960,BigMemNode1,22,11112,GPUNode4,31,14730,41216000000,2280,62,18161.36,20057.44,56.83384787730888,2.4927126261977577,2.975986486865542,4.7999782046218415,338.03967820620795,0.8201661447161489,1140815,8799,112,15517,24428
8769386,2006,ComputeNode3,59,8298,BigMemNode2,28,12450,GPUNode12,4,39360,44800000000,5664,32,1424.26,4399.94,1291.4448910744286,22.800933811342315,24.017418569378414,75.05443302930755,2651.7450043971794,5.919073670529419,147026,8906,90,15756,24752
8769386,986,ComputeNode3,12,8298,BigMemNode1,45,11112,GPUNode12,10,39360,51712000000,2088,80,12826.2,15593.33,21.186891782714945,1.014697882313934,6.016858910369139,7.5210736379614245,129.4994409829195,0.25042435214828185,3993021,8956,10,15786,24752
8744683,3679,ComputeNode2,20,8178,BigMemNode1,3,11112,GPUNode8,34,23480,22016000000,1368,136,21084.68,23683.88,9.57751763137327,0.7001109379658823,2.2048534780010116,1.6212157926478028,47.546089382602446,0.21596152517533812,10875499,8995,29,15728,24752
8744683,5097,ComputeNode1,87,6960,BigMemNode2,15,12450,GPUNode9,4,50225,38656000000,3304,16,18502.44,20764.63,12.781816898126579,0.3868588649554049,1.1839697406381346,7.399810878988341,27.59699428072343,0.07139123106561317,17449673,8643,28,15209,23880
8769386,1194,ComputeNode3,11,8298,BigMemNode1,41,11112,GPUNode9,9,50225,47104000000,2264,36,14881.87,17617.54,17.481700135047806,0.772159899957942,3.8401870881253672,10.667186355903798,82.6494978126863,0.1754617395819597,6256302,8949,19,15784,24752
8769386,1140,ComputeNode3,15,8298,BigMemNode1,56,11112,GPUNode5,7,35350,62976000000,2752,14,8477.66,11272.81,140.65790918737616,5.111115886169192,7.1738132694177095,51.24152335298364,727.5370976655038,1.1552608893316563,539043,8912,96,15744,24752
8769386,1942,ComputeNode3,24,8298,BigMemNode2,28,12450,GPUNode8,19,23480,39680000000,3784,76,9299.19,12167.75,27.238223939322385,0.7198262140412892,6.21385518097012,8.17612523811858,133.7446768514997,0.33705815738785205,3866466,8954,4,15794,24752
8769386,2486,ComputeNode3,22,8298,BigMemNode2,4,12450,GPUNode10,14,54695,16896000000,2560,56,16885.36,19697.78,34.507219670594175,1.347938268382585,5.018980254952974,8.962464740987453,108.02171648639828,0.6393330757954443,4786921,8972,20,15760,24752
8769386,1154,ComputeNode3,3,8298,BigMemNode1,27,11112,GPUNode5,19,35350,33280000000,2056,38,14351.74,17069.22,18.606324317777936,0.9049768637051526,3.951107233452876,10.397650614349674,85.19850492778573,0.2560051229801254,6068954,8954,27,15771,24752
8769386,531,ComputeNode2,21,8178,BigMemNode1,15,11112,GPUNode10,12,54695,32256000000,1632,48,14417.0,17169.99,13.370608350931724,0.8192774724835615,4.488817027630608,9.3517021408971,96.60943402271513,0.2995084140089135,5352288,8957,20,15775,24752
8769386,3800,ComputeNode4,28,9516,BigMemNode2,42,12450,GPUNode4,14,14730,60928000000,4816,28,18355.92,20980.14,14.027449157484506,0.2912676320075686,3.023117189767475,10.796847106312411,64.76901633497616,0.10630418910021035,7783298,8672,17,15273,23962
8744683,1876,ComputeNode1,12,6960,BigMemNode2,21,12450,GPUNode7,13,50150,37888000000,2464,26,21101.05,23274.3,12.764235621377786,0.5180290430753971,1.1947394833636455,4.595151859090945,27.935679763019728,0.07373226288803772,16090814,8057,26,14083,22166
8744683,1151,ComputeNode1,56,6960,BigMemNode2,11,12450,GPUNode2,14,33620,32768000000,2944,14,21211.53,22779.87,48.08958023518664,1.6334775895104157,1.9931931608492879,14.237094006066343,231.68061191381364,0.7070331174127613,1541243,8078,104,14289,22471
8769386,3598,ComputeNode4,61,9516,BigMemNode1,6,11112,GPUNode7,7,50150,44544000000,4496,14,9894.74,12683.05,201.86929405005367,4.489975401469165,7.143887204668769,51.02776574763407,724.5391024637084,1.6265694649418743,541298,8910,96,15746,24752
8769386,2039,ComputeNode3,11,8298,BigMemNode2,38,12450,GPUNode12,11,39360,44544000000,3400,88,4144.16,7030.07,26.97650672546154,0.7934266683959277,6.284437991121653,7.141406808092787,135.26438291709587,0.30366465274132515,3823008,8962,19,15771,24752
8769386,2065,ComputeNode3,77,8298,BigMemNode2,19,12450,GPUNode1,4,29150,40192000000,6400,4,22783.76,24102.42,173.75830709186545,2.7149735483103976,3.886647297273787,97.16618243184467,444.6476728393417,1.106308899381324,862184,8730,108,15404,24242
8769386,2534,"",-1,-1,BigMemNode2,44,12450,GPUNode14,5,89670,47616000000,3136,40,353.52,3328.96,1276.7704693270132,40.71334404741751,24.328680482830844,60.821701207077105,2686.011503472453,5.6409851803436935,145143,8899,102,15751,24752
8769386,598,ComputeNode2,70,8178,BigMemNode1,26,11112,GPUNode3,3,43950,65536000000,2496,3,20994.16,23060.6,64.03310689714979,2.5654289622255524,2.943872733229269,98.12909110764231,343.27261711039887,0.5237924455419904,1037819,8018,106,14084,22208
8769386,82,ComputeNode1,49,6960,BigMemNode1,43,11112,GPUNode5,5,35350,57856000000,2528,10,21038.23,23718.28,192.31214951289581,7.607284395288601,9.13241389545546,91.3241389545546,1025.7115509166852,1.7728697990125226,377331,8822,99,15601,24522
8800348,1964,ComputeNode4,37,9516,BigMemNode1,50,11112,GPUNode1,3,29150,70912000000,3760,3,21674.91,23924.97,81.76817168208977,2.1746854170768555,2.9622677793058436,98.7422593101948,337.34382114977075,0.4757217694463148,1029623,7804,104,13830,21738
8800348,519,ComputeNode1,7,6960,BigMemNode2,38,12450,GPUNode12,12,39360,43776000000,2888,96,6422.7,9343.36,22.467592991336343,0.7779637462374079,6.632319002851079,6.908665627969874,142.74596904613796,0.32608271437805636,3622487,8958,19,15775,24752
8800348,1378,ComputeNode3,2,8298,BigMemNode1,52,11112,GPUNode9,8,50225,55808000000,1888,32,15668.31,18404.06,15.706287996861876,0.8319008472914129,3.704537913135404,11.576680978548136,79.73150407677053,0.14286751733939676,6485403,8957,19,15776,24752
8800348,1205,ComputeNode3,23,8298,BigMemNode1,54,11112,GPUNode4,14,14730,64768000000,3104,28,15419.38,18057.2,16.063994906086393,0.5175256090878347,3.0604104562046848,10.93003734358816,65.99436531300344,0.10189347411222122,7835232,8977,18,15757,24752
8810318,105,ComputeNode1,29,6960,BigMemNode1,48,11112,GPUNode1,9,29150,58880000000,2424,9,18164.66,19601.87,11.188538206520631,0.46157335835481156,1.150814534512049,12.78682816124499,24.417195333958045,0.04146942142316244,19974168,8318,26,14684,23028
8810318,125,ComputeNode1,9,6960,BigMemNode1,42,11112,GPUNode1,16,29150,49408000000,2248,16,22727.64,25157.57,18.24369802498216,0.8115524032465373,2.092460957167813,13.077880982298831,45.25712259484219,0.09159877468191828,11420149,8942,27,15783,24752
8810318,571,ComputeNode3,88,8298,BigMemNode1,18,11112,GPUNode2,2,33620,41984000000,6192,2,23674.63,25899.37,110.56581028563325,1.785623551124568,1.9986467827111225,99.93233913555612,229.4480730070937,0.5465131312097316,1523036,7878,105,13742,21725
8744683,409,ComputeNode1,1,6960,BigMemNode1,11,11112,GPUNode8,37,23480,20992000000,1176,148,549.73,3560.88,25.015944943664778,2.127206202692583,8.107137819680041,5.477795824108136,174.47546461375387,0.8311521751798489,2963509,8942,15,15795,24752
8744683,4357,ComputeNode2,20,8178,BigMemNode2,27,12450,GPUNode8,21,23480,43264000000,2712,84,10657.32,13518.88,24.37894226345763,0.8989285495375233,6.305075694135177,7.506042493018068,135.70737395608523,0.313672739358555,3810532,8978,6,15768,24752
8744683,2679,ComputeNode2,73,8178,BigMemNode1,24,11112,GPUNode4,9,14730,64256000000,2544,18,21815.32,24337.7,12.574620827000022,0.49428540986635305,2.1580797465913064,11.989331925507257,46.53546920612989,0.0724219827037629,11111220,8952,18,15782,24752
8744683,4667,ComputeNode2,14,8178,BigMemNode2,62,12450,GPUNode5,3,35350,71424000000,4496,6,25388.89,26523.33,209.830621626001,4.667051192749132,5.7912448723743575,96.52074787290596,651.475303754153,0.9121238011790896,586284,8711,101,15314,24126
8744683,2017,ComputeNode1,27,6960,BigMemNode2,8,12450,GPUNode5,20,35350,20224000000,2440,40,12230.21,15000.06,22.46945058268275,0.9208791222410964,3.9071003838494502,9.767750959623624,84.24979344637164,0.4165832349998597,6137301,8952,26,15774,24752
8744683,4173,ComputeNode2,26,8178,BigMemNode2,4,12450,GPUNode4,50,14730,30208000000,2080,100,4583.53,7535.13,25.655259352758865,1.2334259304210993,7.105064090028267,7.105064090028266,153.21306655999913,0.5071936790254208,3374939,8943,15,15794,24752
8744683,4892,ComputeNode2,88,8178,BigMemNode2,16,12450,GPUNode6,2,39820,62464000000,3264,4,23323.38,25576.02,104.99219139972259,3.216672530628756,3.9254735020276446,98.13683755069111,439.32108622924426,0.7033188496241743,887482,8915,102,15735,24752
8744683,841,ComputeNode1,9,6960,BigMemNode1,38,11112,GPUNode13,6,85200,42752000000,1512,48,168.42,3155.81,178.429685478804,11.800905124259524,8.507249401590107,17.723436253312723,852.5600029545594,1.994199108707334,459968,8895,98,15759,24752
8744683,5182,ComputeNode2,16,8178,BigMemNode2,45,12450,GPUNode7,6,50150,60416000000,3648,12,16543.3,19234.1,154.99524290437495,4.24877310593133,5.627275955202682,46.89396629335569,570.7748932905946,0.9447412825916885,687183,8915,98,15739,24752
8744683,4247,ComputeNode2,3,8178,BigMemNode2,26,12450,GPUNode4,44,14730,39424000000,2792,88,7844.05,10715.34,31.0904283393303,1.113554023614982,6.878291541984873,7.816240388619174,148.32254836802724,0.37622399646922494,3486207,8950,15,15787,24752
8744683,4943,ComputeNode2,20,8178,BigMemNode2,6,12450,GPUNode6,19,39820,26112000000,2080,38,19074.11,21523.17,14.215951917075932,0.6834592267824967,3.8760558307884017,10.200146923127374,83.58503714212937,0.32010201111415965,6186478,8974,27,15751,24752
